blk_cd,admi_cd,dist_sl,bstop_cnt,tackji_ratio,dist_subway,dist_highway,blk_pop,od_cnt,tackji_ratio2
29984,41590259,150,0,0,12010,3919,0,0,1
530770,41590259,150,0,0,11927,3994,0,0,0.78233934
31108,41590400,150,0,0,8431,2632,67,0,0
350581,41590259,150,0,0,13221,2622,0,0,1
538941,41590259,150,2,0,11852,3906,49,73,0
53690,41590259,150,3,0,12775,3165,0,27,1
237361,41590259,150,2,0,12252,3592,0,80,1
511276,41590259,150,2,0,12955,2877,0,10,1
531097,41590259,150,0,0,12078,3865,0,0,1
537046,41590259,150,0,0,12027,3932,0,0,1
53366,41590259,150,0,0,11944,3935,0,0,1
533906,41590259,150,0,0,11937,4051,0,0,0.840074583
31035,41590360,150,2,0,15645,1909,139,2,0
323877,41590259,150,0,0,13797,3352,0,0,0
538015,41590259,150,1,0,14404,2559,0,11,1
29955,41590259,150,1,0,13151,2701,0,10,1
538010,41590259,150,2,0,14404,2503,0,11,1
350583,41590259,150,0,0,13215,2640,0,0,1
30172,41590259,150,1,0,13812,2791,12,11,0
537999,41590259,150,2,0,13918,2406,0,4,1
537992,41590259,150,2,0,13847,2125,0,12,1
30164,41590259,150,0,0,13682,2909,25,0,0
30185,41590259,150,0,0,14571,3652,210,0,0
215058,41590259,150,3,0,12362,3528,0,90,1
30110,41590259,150,0,0,11817,4241,215,0,0
538009,41590259,150,1,0,14502,2486,0,11,0.994070255
511221,41590259,150,1,0,12842,3160,0,5,1
329919,41590259,150,3,0,12619,3314,0,27,1
329734,41590259,150,3,0,12548,3383,0,27,1
511254,41590259,150,1,0,13178,2646,0,1,0.997330803
53548,41590259,150,2,0,12786,3069,0,20,1
248872,41590259,150,1,0,13031,2819,0,10,1
353148,41590259,150,1,0,12964,2886,0,10,1
530751,41590259,150,1,0,13102,2744,0,10,1
327720,41590259,150,0,0,13182,2731,0,0,1
29916,41590259,150,3,0,12342,3585,0,90,1
537990,41590259,150,2,0,13824,2119,0,12,1
511255,41590259,150,2,0,12974,2850,0,10,0.950697497
511262,41590259,150,0,0,13314,2513,0,0,1
511270,41590259,150,0,0,13291,2544,0,0,1
330124,41590259,150,0,0,12083,3869,0,0,1
530778,41590259,150,0,0,12581,3421,0,0,1
511222,41590259,150,0,0,12580,3413,0,0,1
518937,41590259,150,2,0,13765,2348,0,10,1
322080,41590259,150,1,0,12027,3827,0,73,1
29965,41590259,150,3,0,12260,3650,0,90,1
53691,41590259,150,1,0,13032,2876,0,10,1
328675,41590259,150,3,0,12918,3012,0,27,1
511212,41590259,150,1,0,12800,3196,0,5,1
511213,41590259,150,1,0,12929,3073,0,5,0.922358433
538011,41590259,150,2,0,14533,2388,12,11,0.991334983
6567,41590259,150,0,0,8515,2868,474,0,0
511261,41590259,150,2,0,12879,2946,0,10,0.986700687
511211,41590259,150,0,0,12580,3408,0,0,1
30171,41590259,150,0,0,13183,3469,289,0,0
53618,41590259,150,0,0,14220,1878,0,0,0
30181,41590259,150,0,0,15049,3886,0,0,0
213557,41590259,150,0,0,9190,3282,431,0,0
29558,41590259,150,2,0,12758,3125,0,20,1
530772,41590259,150,3,0,12411,3405,0,80,0.650044309
30604,41590340,150,0,0.089962959,7735,3808,188,0,0.089962959
30924,41590400,150,0,0,9604,3209,57,0,0
104700,41590259,150,2,0,12222,3677,0,80,1
53671,41590259,150,2,0,12974,2917,0,17,1
531057,41590259,150,2,0,13684,2275,0,12,1
330065,41590259,150,2,0,12771,3165,0,17,1
325010,41590259,150,2,0,12762,3109,0,20,1
237362,41590259,150,3,0,12190,3631,0,80,1
537048,41590259,150,0,0,12047,3918,0,0,1
30191,41590259,150,0,0,13873,3644,7205,0,0
31155,41590400,150,0,0,6033,1972,114,0,0
330436,41590400,150,0,0,8136,3041,77,0,0
511283,41590259,150,3,0,13267,2732,0,17,1
531103,41590259,150,0,0,13535,2973,215,0,0.001318144
511286,41590259,150,0,0,12570,3404,0,0,1
436839,41590259,140,1,0,13290,2494,0,13,0
5672,41590259,150,0,0,8761,2714,579,0,0
538005,41590259,150,2,0,14503,2266,12,11,0.954670754
353339,41590259,150,2,0,12940,2925,0,20,1
538930,41590259,150,1,0,14095,2952,0,11,0.922165666
208513,41590259,150,0,0,11951,3884,0,0,1
233038,41590259,150,0,0,12083,3819,0,0,1
3577,41590400,150,0,0,7545,2722,97,0,0
31097,41590400,150,0,0,7384,1321,3,0,0
537057,41590259,150,3,0,13502,2510,0,17,1
29975,41590259,150,2,0,12616,3315,0,17,1
511188,41590259,150,1,0,13415,2446,0,6,1
537053,41590259,150,3,0,13413,2566,0,17,1
511285,41590259,150,0,0,12644,3332,0,0,1
335878,41590259,150,0,0,7729,1741,509,0,0
538004,41590259,150,3,0,14005,2717,54,15,0.546883538
511291,41590259,150,2,0,13153,2846,0,11,1
511219,41590259,150,4,0,13241,2681,0,26,1
208477,41590259,150,0,0,11925,3900,0,0,1
31149,41590400,150,0,0,10742,2626,149,0,0
53642,41590259,150,1,0,13249,2541,631,15,0.283316342
151656,41590259,150,2,0,12714,3204,0,17,1
193613,41590259,150,2,0,12517,3432,0,17,1
537049,41590259,150,3,0,12623,3237,6296,21,1
530788,41590259,150,4,0,12727,3050,0,95,0.044938239
538006,41590259,150,2,0,14227,2154,60,4,0.941320008
237266,41590259,150,2,0,12238,3633,0,80,1
237658,41590259,150,2,0,12197,3682,0,80,1
538937,41590259,150,1,0,14300,2951,0,11,0.947490056
538932,41590259,150,1,0,14187,2965,0,11,0.931472025
537062,41590259,150,2,0,13796,2116,0,12,1
531357,41590259,150,1,0,13133,2750,0,10,1
248550,41590259,150,1,0,13084,2798,0,10,1
531379,41590259,150,0,0,12042,3948,0,0,1
31136,41590400,150,0,0,6409,1328,28,0,0
537059,41590259,150,3,0,13360,2650,0,17,1
537997,41590259,150,2,0,13919,2490,26,4,0.033793107
511273,41590259,150,3,0,13258,2727,0,17,1
537060,41590259,150,3,0,13431,2575,0,17,1
350575,41590259,150,2,0,12844,2988,0,11,1
29818,41590259,150,2,0,12123,3678,0,73,1
30378,41590400,150,0,0,6402,1611,0,0,0
31129,41590400,150,0,0,7484,1866,0,0,0
511298,41590259,150,2,0,12447,3453,0,20,1
538936,41590259,150,1,0,14384,2812,0,11,1
538926,41590259,150,1,0,14340,2647,0,11,1
27646,41590259,150,0,0,12067,3844,0,0,1
531073,41590259,150,0,0,11186,4671,262,0,0.075119049
30051,41590259,150,2,0,13823,2594,322,4,0
531102,41590259,150,0,0,11559,4432,187,0,0
530753,41590259,150,1,0,13780,2567,0,4,0.026235992
538931,41590259,150,1,0,14163,2849,0,11,1
538928,41590259,150,1,0,14423,2729,0,11,0.996738497
538933,41590259,150,1,0,14264,2841,0,11,1
20694,41590259,150,2,0,12780,3117,0,20,1
287673,41590370,150,0,0,16237,3440,131,0,0
208544,41590259,150,2,0,12946,2886,0,11,0.94935903
531358,41590259,150,3,0,12725,3160,0,15,1
511189,41590259,150,1,0,13342,2522,0,6,1
20695,41590259,150,0,0,12122,3778,0,0,1
530795,41590259,150,0,0,13163,2676,0,0,1
537056,41590259,150,3,0,13580,2421,0,17,1
31085,41590400,150,0,0,6976,1369,167,0,0
330145,41590259,150,3,0,12473,3453,0,90,1
168096,41590259,150,1,0,13053,2793,0,15,1
531083,41590259,150,1,0,13018,2842,0,15,1
168100,41590259,150,2,0,12976,2866,0,11,1
531053,41590259,150,2,0,13061,2776,0,11,0.960622132
208558,41590259,150,2,0,12816,3024,0,11,1
208545,41590259,150,2,0,12912,2929,0,11,1
538007,41590259,150,1,0,14455,2641,0,11,0.994697554
511302,41590259,150,3,0,12401,3553,0,27,1
208504,41590259,150,3,0,12157,3657,0,80,1
350580,41590259,150,1,0,13121,2716,0,10,1
237754,41590259,150,2,0,12155,3712,0,80,1
511304,41590259,150,0,0,12253,3723,0,0,1
31142,41590400,150,0,0,6717,1978,47,0,0
511250,41590259,150,1,0,12923,3122,0,5,0.804699674
20573,41590259,150,2,0,12665,3232,0,20,1
20674,41590259,150,2,0,12560,3340,0,20,1
20692,41590259,150,2,0,12887,3011,0,20,1
29948,41590259,150,2,0,12019,3777,0,73,0.767454515
27024,41590259,150,2,0,11968,3834,0,73,0.767792645
53559,41590259,150,2,0,12997,2836,0,11,0.991552289
511204,41590259,150,1,0,12691,3301,0,5,1
511249,41590259,150,0,0,12755,3268,0,0,1
20709,41590259,150,0,0,11072,4763,463,0,0
538929,41590259,150,1,0,14232,2739,0,11,1
538934,41590259,150,1,0,14295,2735,0,11,1
538935,41590259,150,1,0,14350,2732,0,11,1
511289,41590259,150,1,0,13252,2597,0,9,1
27517,41590259,150,0,0,11861,3951,0,0,0.808913111
151619,41590259,150,0,0,11875,4024,0,0,1
531081,41590259,150,0,0,11778,4131,0,0,0.78865991
287665,41590360,150,0,0,15583,445,0,0,0
30692,41590400,150,0,0,9745,2469,83,0,0
531056,41590259,150,2,0,14183,1851,0,12,0.868782315
215271,41590259,150,2,0,12272,3670,0,17,1
29937,41590259,150,0,0,12029,3958,0,0,1
31171,41590400,150,0,0,6825,1978,80,0,0
208512,41590259,150,0,0,10236,4327,0,0,0
328201,41590259,150,2,0,12270,3618,0,80,1
29980,41590259,150,3,0,12662,3292,0,27,1
29559,41590259,150,2,0,12836,3038,0,20,1
537991,41590259,150,1,0,13916,2022,0,6,1
511201,41590259,150,1,0,12801,3190,0,5,1
330096,41590259,150,0,0,11941,3993,0,0,1
531052,41590259,150,0,0,11857,4088,0,0,0.815537163
31193,41590400,150,0,0,11607,1609,98,0,0
538012,41590259,150,2,0,14444,2397,0,11,1
31117,41590262,150,0,0,11949,5104,0,0,0
435256,41590262,150,0,0.040017951,11999,5269,0,0,0.040017951
435244,41590262,150,0,0.997596728,12221,5215,0,0,0.997596728
29392,41590410,150,0,0,7000,3014,0,0,0
435111,41590262,150,0,0.996164057,11971,5179,0,0,0.996164057
436228,41590600,110,0,0,2067,1967,0,1,0.672803751
30990,41590262,150,0,0,11906,5132,0,0,0
31072,41590262,150,0,0,11927,5188,0,0,0
536955,41590588,110,5,1,1832,2315,0,217,1
31092,41590262,150,0,0,11960,5221,0,0,0
30323,41590262,150,0,0,11917,5077,0,0,0
30662,41590340,150,2,0,10424,749,47,4,0
31425,41590520,100,0,0,2231,3045,0,0,0
30499,41590330,150,2,0,10743,1412,102,5,0
433607,41590262,150,2,0,10557,4693,34,3,0
433580,41590262,150,3,0,10607,4429,76,8,0
64705,41590340,150,2,0,10626,586,28,4,0
30039,41590262,150,1,0,10973,3947,0,5,0
433612,41590262,140,3,0.01121101,10980,3900,0,20,0.01121101
29900,41590262,150,1,0,10925,3851,0,5,0
31349,41590262,150,1,0.099499777,10413,3610,516,5,0.099499777
433742,41590530,110,2,0,485,2151,65,26,0
435477,41590262,150,1,0,11114,3764,0,5,0
30861,41590262,150,3,0,10820,4137,123,8,0
433724,41590262,150,2,0,10495,4587,0,3,0
30558,41590330,150,0,0,11812,2733,113,0,0
323879,41590262,150,0,0,10326,3648,0,0,0
435290,41590540,110,1,0,1022,2030,0,30,1
30064,41590262,150,1,0,10931,4014,0,5,0
30042,41590262,150,1,0,11066,3778,0,5,0
287618,41590262,150,1,0,11118,4203,0,5,0
435414,41590262,150,1,0,11110,3843,0,5,0
30546,41590330,150,0,0,11772,1392,218,0,0
30486,41590330,150,2,0,10842,1529,0,5,0
26914,41590330,150,2,0,10788,1573,0,5,0
30028,41590262,150,1,0,11109,4188,0,5,0
30015,41590262,150,1,0,11021,3749,0,5,0
30016,41590262,150,1,0,11087,4200,0,5,0
30017,41590262,150,1,0,11083,4175,0,5,0
30652,41590340,150,0,0,8839,2056,188,0,0
30027,41590262,150,1,0,11094,4218,0,5,0
30556,41590340,150,1,0,10445,390,185,2,0
29996,41590262,150,1,0,10976,3811,0,5,0
434863,41590262,150,1,0,11186,3746,0,5,0
31327,41590262,150,0,0,10155,3589,0,0,0
3535,41590410,150,0,0,7625,2893,161,0,0
30555,41590330,150,0,0,11511,1890,91,0,0
30654,41590340,150,1,0,9595,1534,146,2,0
434881,41590262,140,1,0,11510,4226,0,7,0.961890948
30069,41590262,150,1,0,11869,3717,1027,5,0
169,41590410,150,0,0,8828,3866,235,0,0
287635,41590330,150,0,0,12057,1175,158,0,0
329126,41590410,150,0,0,8172,3545,88,0,0
30665,41590340,150,0,0.022739122,10318,231,178,0,0.022739122
433447,41590585,90,1,1,2446,562,0,18,1
31368,41590262,150,0,0,12882,4387,394,0,0
534710,41590550,100,0,0,2060,3491,0,0,0
3533,41590410,150,0,0,7394,3028,460,0,0
30535,41590330,150,2,0.013765606,10755,918,84,3,0.013765606
345617,41590585,100,4,1,2075,1266,0,98,1
287636,41590330,150,0,0,12894,2754,232,0,0
30173,41590262,150,0,0,10232,3656,0,0,0
30538,41590330,150,2,0,10925,1464,126,5,0
287628,41590330,150,2,0,10856,1296,0,5,0
328372,41590259,150,0,0,9471,4032,783,0,0
31352,41590262,150,2,0,10364,4350,22,7,0
65553,41590340,150,2,0,10804,153,0,4,0
31329,41590262,150,2,0,10685,4654,0,3,0
30534,41590330,150,1,0.010022883,10867,190,69,2,0.010022883
30537,41590330,150,1,0,11076,2077,102,4,0
30544,41590330,150,1,0,11154,1212,195,1,0
29998,41590262,150,1,0,11046,3873,0,5,0
29952,41590262,150,1,0,11033,3801,0,5,0
30014,41590262,150,1,0,11069,4193,0,5,0
435056,41590262,150,0,0.061683007,12070,5308,57,0,0.061683007
30522,41590330,150,0,0.187041374,9117,2092,134,0,0.187041374
30983,41590262,150,2,0,10700,4709,0,3,0
31153,41590262,150,0,0,11979,5137,0,0,0
504003,41590262,150,0,0,12057,5232,0,0,0
434651,41590330,150,0,0,13223,2576,190,0,0
62971,41590330,150,1,0,11017,1158,23,1,0
29997,41590262,150,1,0,10984,3754,0,5,0
531355,41590259,150,0,0,11934,4008,0,0,0.791125866
5698,41590262,150,0,0,13155,5255,510,0,0
30527,41590330,150,2,0.073457089,10303,1913,402,5,0.073457089
30529,41590330,150,0,0.347568298,10110,2844,104,0,0.347568298
31374,41590262,150,0,0,12384,5260,0,0,0
29678,41590262,150,1,0,10986,3889,0,5,0
328230,41590330,150,0,0,11286,646,170,0,0
537787,41590520,100,3,0,1966,2900,0,22,0
436885,41590259,140,2,0,13486,2301,517,13,0
287621,41590262,150,0,0,10258,3695,0,0,0
208476,41590259,150,1,0,12040,3783,0,73,1
532305,41590600,100,2,1,790,2345,0,19,1
511292,41590259,150,1,0,12910,3082,0,5,1
29760,41590259,150,2,0,12067,3746,0,73,1
348444,41590586,100,0,1,1769,1739,0,0,1
435542,41590600,120,0,1,4655,3365,0,0,1
436796,41590259,140,1,0,12830,2965,0,13,0
435135,41590262,140,4,1,11934,5042,0,36,1
353356,41590259,140,1,0,13439,2321,30,15,0
281614,41590262,140,0,0.0401107,4542,6150,421,0,0.0401107
29963,41590259,140,1,0,13858,1996,387,15,0.011021979
30602,41590340,140,0,0.395418192,6809,3720,338,0,0.395418192
31318,41590262,140,0,0.012768012,5820,5623,670,0,0.012768012
433265,41590262,140,0,0.08000327,6981,3895,522,0,0.08000327
30639,41590340,140,0,0.415473845,8430,2023,198,0,0.415473845
353349,41590259,140,2,0,13372,2386,238,28,0
29946,41590259,140,2,0,13343,2412,154,28,0
31321,41590262,140,0,0,6800,3854,436,0,0
27361,41590259,140,1,0,13236,2522,0,13,0
29931,41590259,140,1,0,13294,2467,0,13,0
330043,41590259,140,1,0,13214,2545,0,13,0
353359,41590259,140,1,0,14101,1669,0,14,1
29598,41590259,140,1,0,14115,1641,0,14,1
29877,41590259,140,1,0,13960,1799,0,14,1
330122,41590259,140,1,0,13999,1757,0,14,1
29904,41590259,140,1,0,14158,1596,0,14,1
31016,41590360,140,0,0,16054,714,0,0,0
353357,41590259,140,1,0,14030,1735,0,14,1
353353,41590259,140,0,0,13616,2137,0,0,0
20708,41590259,140,0,0,6948,1368,860,0,0
436849,41590259,140,1,0,12935,2858,0,13,0
29962,41590259,140,2,0,13226,2528,235,28,0
328469,41590262,140,0,0,7194,4458,406,0,0
31151,41590410,140,0,0,3703,2302,0,0,0
353343,41590259,140,0,0,13715,2039,508,0,0
503582,41590410,140,0,0,3820,2198,3,0,0
436766,41590259,140,0,0,12773,3036,0,0,0
214943,41590259,140,1,0,14122,1633,0,14,1
29964,41590259,140,1,0,13907,1848,0,14,1
214849,41590259,140,0,0,13747,2010,180,0,0.069826437
436783,41590259,140,1,0,12848,2955,0,13,0
213558,41590259,140,1,0,14095,1664,0,14,1
436785,41590259,140,1,0,12767,3015,16,13,0
511251,41590259,140,0,0,14869,1192,306,0,0
436881,41590410,140,0,0,3556,2446,30,0,0
436835,41590410,140,0,0,4192,1797,104,0,0
31114,41590410,140,0,0,3657,2334,0,0,0
503793,41590259,140,1,0,13074,2702,0,13,0
209705,41590259,140,0,0,13788,1985,222,0,0.019276687
436801,41590259,140,1,0,13254,2534,0,13,0
436880,41590410,140,0,0,3765,2233,84,0,0
31115,41590410,140,0,0,3613,2375,0,0,0
31014,41590360,140,0,0,15348,551,294,0,0
29972,41590259,140,0,0,6581,718,533,0,0
29922,41590259,140,1,0,13161,2667,44,13,0
436750,41590259,140,1,0,13040,2766,63,13,0
436826,41590410,140,0,0,3649,2328,0,0,0
29976,41590259,140,1,0,14076,1692,0,14,1
208046,41590259,140,2,0,13103,2658,250,28,0.002500038
329906,41590259,140,1,0,14098,1663,0,14,1
436908,41590259,140,1,0,13040,2740,0,13,0
330083,41590259,140,1,0,13573,2185,76,15,0
436886,41590259,140,1,0,13001,2783,0,13,0
29898,41590259,140,1,0,13387,2369,616,13,0
29899,41590259,140,1,0,14021,1734,0,14,1
209207,41590259,140,1,0,14212,1553,0,14,1
330030,41590259,140,1,0,14081,1681,0,14,1
209267,41590259,140,0,0,13734,2020,376,0,0.046826944
29944,41590259,140,1,0,13611,2274,131,0,0
436865,41590259,140,1,0,13315,2455,200,13,0
214751,41590259,140,1,0,13477,2297,245,15,0
436902,41590410,140,0,0,3646,2359,0,0,0
330082,41590259,140,1,0,14140,1630,0,14,1
330143,41590259,140,1,0,13984,1780,0,14,1
214752,41590259,140,1,0,14170,1587,0,14,1
214834,41590259,140,1,0,13957,1797,0,14,1
29798,41590253,140,1,0,8863,2780,44,13,0
433925,41590262,140,3,0.999998471,9926,2995,0,7,0.999998471
28834,41590253,140,1,0,9570,3497,0,13,0
31371,41590262,140,2,0,12146,4624,0,20,0
511149,41590410,140,0,0,5953,2552,0,0,0
29787,41590253,140,1,0,8566,2746,78,18,0
30024,41590360,140,0,0,12689,5134,57,0,0
30013,41590360,140,0,0,12149,4362,0,0,0
31372,41590262,140,2,0,12152,4620,0,20,0
518920,41590253,140,1,0,10699,4685,2174,8,0
435258,41590262,140,4,0.915841427,12186,4977,0,15,0.915841427
434873,41590262,140,3,0,11503,4275,0,12,1
28826,41590253,140,0,0,9563,3768,0,0,0
511150,41590410,140,0,0,5933,2618,0,0,0
511020,41590253,140,1,0,9030,3104,1261,18,0
30203,41590360,140,0,0,12606,4184,0,0,0
30494,41590360,140,0,0,12614,4169,0,0,0
30646,41590360,140,1,0,10346,4426,0,8,0
30332,41590262,140,3,0.209845415,12090,5006,0,8,0.209845415
31341,41590262,140,2,0,12336,4792,0,20,0
28827,41590253,140,0,0,9533,3754,0,0,0
29806,41590253,140,0,0,9187,3130,717,0,0
511008,41590360,140,0,0,13360,5700,0,0,0
28828,41590253,140,0,0,9512,3751,0,0,0
30041,41590360,140,0,0,14580,4619,26,0,0
434538,41590262,140,1,0,13884,6096,191,0,0
434543,41590360,140,0,0,13703,5805,0,0,0
287663,41590360,140,0,0,15801,1927,293,0,0
511151,41590410,140,0,0,6004,2581,0,0,0
511140,41590360,140,0,0,12775,3696,0,0,0
30766,41590360,140,1,0,13601,2600,0,0,0
29334,41590410,140,0,0,8130,2624,316,0,0
532586,41590360,140,0,0,11071,4794,167,0,0
511171,41590360,140,0,0,12859,4022,188,0,0
511136,41590360,140,0,0,11835,4917,376,0,0
287630,41590360,140,1,0,10384,4479,0,8,0
30715,41590360,140,1,0,10649,4833,5,8,0
287633,41590360,140,0,0,15304,3401,179,0,0
435871,41590410,140,0,0,6386,2712,136,0,0
30716,41590360,140,0,0,12709,4039,0,0,0
31207,41590410,140,0,0,5060,921,264,0,0
504110,41590262,140,2,0.792788386,12269,5002,0,3,0.792788386
511161,41590253,140,0,0,11533,4710,34,0,0
435265,41590262,140,3,1,12163,4729,0,23,1
434930,41590262,140,4,0,11608,4342,96,15,0.952841393
435540,41590410,140,0,0,6028,2639,0,0,0
435262,41590262,140,3,0.872303978,12103,4632,0,23,0.872303978
511165,41590360,140,0,0,11884,4383,4,0,0
434546,41590262,140,0,0,12890,5068,0,0,0
29785,41590253,140,1,0,8570,2781,947,18,0
31342,41590262,140,2,0,12358,4789,0,20,0
13484,41590262,140,2,0,12362,4807,0,20,0
29386,41590410,140,0,0,6788,3097,192,0,0
510999,41590360,140,0,0,12735,5633,118,0,0
434381,41590360,140,0,0,13085,5302,0,0,0
434644,41590262,140,2,0.84199704,12177,4691,0,20,0.84199704
31369,41590262,140,0,0.132809139,12312,5188,0,0,0.132809139
511182,41590360,140,0,0,13200,4817,68,0,0
30758,41590262,140,3,0.078793388,12032,4971,0,8,0.078793388
28821,41590253,140,1,0,9158,3072,779,13,0
28833,41590253,140,1,0,9457,3382,0,13,0
29304,41590410,140,0,0,7403,1655,91,0,0
503295,41590360,140,0,0,14607,4924,152,0,0
434388,41590360,140,0,0,12849,5067,165,0,0
511154,41590253,140,1,0,10885,4926,137,8,0
435222,41590262,140,2,0.665187026,12058,5038,0,5,0.665187026
323874,41590360,140,0,0,15901,3788,227,0,0
510996,41590360,140,0,0,13733,5188,11,0,0
4989,41590360,140,0,0,11803,5735,252,0,0
13513,41590262,140,0,0,13644,6037,289,0,0
30012,41590360,140,0,0,12140,4361,0,0,0
31370,41590262,140,0,0,12364,5159,0,0,0
510902,41590262,140,1,0,9259,2263,0,2,0
31343,41590262,140,0,0,10000,4590,946,0,0
433883,41590262,140,3,0.996435615,10198,3112,0,8,0.996435615
433533,41590262,140,4,0.99959548,10497,3236,0,23,0.99959548
30764,41590262,140,4,0,10643,4744,102,18,0
433542,41590262,140,2,1,10477,3515,0,7,1
433537,41590262,140,3,1,10429,3359,0,21,1
433524,41590262,140,3,1,10652,3775,0,15,1
433539,41590262,140,1,1,10592,3846,0,8,1
30765,41590262,140,3,0.059917549,10768,4630,145,16,0.059917549
433745,41590262,140,0,0.063147898,11075,4016,65,0,0.063147898
433854,41590262,140,3,0.012363277,9626,2548,100,6,0.012363277
433934,41590262,140,4,1,10207,3260,0,11,1
433749,41590262,140,3,0,10967,3757,0,20,1
433743,41590262,140,3,0,10935,3697,0,20,0.850373463
30056,41590262,140,5,0,11474,4536,491,23,0
435398,41590262,140,2,0,11175,3953,110,16,1
433905,41590262,140,3,0.99670323,10148,3295,0,7,0.99670323
537784,41590262,140,2,1,10679,3620,0,18,1
533511,41590262,140,2,1,10728,3710,0,18,1
287689,41590262,140,5,0,10877,4385,25,23,0
433680,41590262,140,9,0.160692924,11416,4985,41,54,0.160692924
435347,41590262,140,2,0,11184,3937,0,16,1
435351,41590262,140,3,1,11294,4473,0,31,1
511082,41590262,140,0,0.444700466,11317,3749,0,0,0.444700466
433879,41590262,140,4,0.029319378,10409,3878,522,26,0.029319378
433557,41590262,140,2,0,10575,4737,0,3,0
433798,41590262,140,3,1,10766,4351,0,23,1
433563,41590262,140,2,0.999770828,10866,3861,0,18,0.999770828
433655,41590262,140,4,1,10971,4598,0,16,1
433658,41590262,140,3,0,10979,3868,0,20,1
435300,41590262,140,3,0,11308,4233,103,31,1
435342,41590262,140,3,0,11332,4302,208,31,1
435391,41590262,140,4,1,11272,4574,0,40,1
536863,41590262,140,5,1,11728,4737,0,36,1
434970,41590262,140,5,0,11751,4541,0,32,1
31037,41590262,140,4,0,10555,4696,6,18,0
434971,41590262,140,5,1,11695,4914,0,36,1
433641,41590262,140,3,0,10911,3719,0,20,1
435509,41590262,140,5,0,11518,4433,258,36,1
433661,41590262,140,0,1,11115,4123,0,0,1
511089,41590588,110,2,1,1599,2505,0,13,1
435293,41590262,140,2,0,11109,3837,130,16,0.91500599
435345,41590262,140,3,1,11278,4517,0,31,1
435511,41590262,140,6,0,11472,4312,167,43,1
3540,41590262,140,5,0,12156,4431,386,22,0
536858,41590262,140,5,1,11698,4832,0,36,1
287626,41590320,140,0,0,11207,3467,0,0,0
433624,41590262,140,3,0,10877,3657,0,20,0.842314677
434814,41590262,140,2,0.951848215,11117,3724,0,16,0.951848215
510896,41590262,140,0,0.995738957,11064,3523,0,0,0.995738957
435298,41590262,140,4,1,11219,4528,0,40,1
435375,41590262,140,3,0,11414,4178,0,11,1
435376,41590262,140,2,0,11358,4035,149,9,0.939658175
435377,41590262,140,5,0,11490,4392,150,36,1
533464,41590262,140,5,1,11456,4661,0,36,1
434949,41590262,140,5,1,11621,4903,0,36,1
434955,41590262,140,7,1,11827,4747,0,46,1
434957,41590262,140,5,0,11700,4445,0,32,0.93923502
536860,41590262,140,5,1,11709,4781,0,36,1
31367,41590262,140,5,0.13797754,11972,4932,0,39,0.13797754
435078,41590262,140,5,1,12073,4804,0,15,1
433590,41590262,140,4,1,10935,4505,0,16,1
433592,41590262,140,3,0.942608866,10916,3614,0,20,0.942608866
433616,41590262,140,5,1,11069,4244,0,37,1
435529,41590262,140,3,1,11246,4457,0,31,1
435369,41590262,140,5,0,11466,4517,71,36,1
435372,41590262,140,2,0,11361,4071,60,9,1
433615,41590262,140,0,1,11077,4081,0,0,1
536864,41590262,140,5,1,11700,4669,0,36,1
536861,41590262,140,5,1,11658,4775,0,36,1
434943,41590262,140,7,0.080481292,11743,4611,0,46,0.080481292
170274,41590262,140,1,0,9061,3048,697,3,0
435317,41590262,140,5,0,11455,4346,180,36,1
434939,41590262,140,5,0,11649,4391,132,32,0.945654676
503896,41590262,140,5,0,11446,4425,76,36,1
536862,41590262,140,5,1,11669,4685,0,36,1
434834,41590262,140,5,0.190000785,11424,4564,0,36,0.190000785
435221,41590262,140,6,0.654697386,12055,4888,0,46,0.654697386
435248,41590262,140,5,1,11983,4801,0,32,1
433554,41590262,140,1,1,10614,3945,0,8,1
31324,41590262,140,0,0,8724,4281,1019,0,0
434602,41590360,140,0,0,13201,5418,57,0,0
503381,41590262,140,3,0.998749371,9975,3161,0,7,0.998749371
31331,41590262,140,4,0.020910429,9923,3333,287,9,0.020910429
537781,41590262,140,2,1,10800,3732,0,18,1
433674,41590262,140,3,1,10819,4505,0,16,1
536855,41590262,140,3,0.884417233,10719,3496,0,20,0.884417233
433701,41590262,140,3,0,11046,3843,138,20,1
433778,41590262,140,0,0.082450002,10888,3316,0,0,0.082450002
435311,41590262,140,4,0,11366,4376,91,33,1
537098,41590262,140,5,1,11508,4744,0,36,1
434861,41590262,140,5,0,11597,4516,345,36,1
433708,41590262,140,4,1,11100,4492,0,29,1
28824,41590253,140,1,0,9491,3410,0,13,0
433710,41590262,140,3,1,11021,4547,0,15,1
31319,41590262,140,4,0,10545,4470,578,24,0
31320,41590262,140,1,0,10371,4524,0,6,0
433704,41590262,140,2,1,11162,4183,0,14,1
433711,41590262,140,0,0,11107,4026,112,0,1
434826,41590262,140,1,0,11309,4188,18,17,1
536866,41590262,140,5,1,11505,4662,0,36,1
434855,41590262,140,5,0,11511,4337,68,43,1
536865,41590262,140,5,1,11557,4666,0,36,1
435096,41590588,100,2,1,446,1317,0,114,1
433725,41590262,140,3,0.018500281,10755,3577,0,20,0.018500281
435069,41590262,140,4,1,11773,5038,0,36,1
435101,41590262,140,6,0.099287121,11852,4641,0,46,0.099287121
28823,41590253,140,1,0,9487,3404,0,13,0
