blk_cd,admi_cd,dist_sl,bstop_cnt,tackji_ratio,dist_subway,dist_highway,blk_pop,od_cnt,tackji_ratio2
344664,41590585,110,3,1,1499,1563,0,607,1
532920,41590585,110,5,0.905999585,1105,1173,0,311,0.905999585
533457,41590590,100,7,1,1387,1370,0,217,1
434982,41590588,100,2,1,496,1243,0,114,1
53560,41590259,150,2,0,12791,3056,0,11,1
511233,41590259,150,1,0,12839,3175,0,5,1
29929,41590259,150,2,0,12892,2959,0,17,1
511277,41590259,150,2,0,13164,2674,0,10,1
511193,41590259,150,3,0,13194,2810,0,17,1
69112,41590587,110,2,1,1408,2043,0,41,1
511224,41590259,150,1,0,12927,3086,0,5,0.868325612
58817,41590310,110,1,0,6245,451,0,1,0
435141,41590585,110,6,1,1009,1280,0,49,1
437126,41590256,180,1,0,21098,3536,5,7,0
503105,41590253,110,3,0,5007,798,0,65,0
538025,41590520,100,3,0,2201,2789,0,23,0
434639,41590587,110,1,0,839,1143,0,19,0
510934,41590253,110,1,0,5538,264,0,69,0
237153,41590253,110,3,0,6307,716,94,130,0.298015266
346681,41590540,110,2,0,1171,2212,0,51,0
433687,41590530,110,2,0,361,2027,43,26,0
511072,41590530,110,2,0,329,1817,0,12,0
434571,41590610,110,2,1,3008,3955,54099,279,1
500865,41590530,110,1,0,989,1612,0,19,0
433495,41590520,110,3,0,1050,2680,200,63,0
433913,41590253,110,4,0,4474,1130,618,26,0
281429,41590587,110,5,1,554,1237,0,46,1
434099,41590560,110,2,0,4059,1278,0,32,0
433598,41590520,110,1,0,773,2316,0,22,0
434491,41590600,100,1,0.015256174,2202,3028,0,6,0.015256174
433747,41590587,110,2,0.986481907,1244,1907,0,43,0.016289944
353148,41590259,150,1,0,12964,2886,0,10,1
80513,41590570,110,2,0,4713,1756,16,9,0
66016,41590540,110,3,0,739,2409,248,63,0
360292,41590530,110,1,0,605,2065,0,8,0
434678,41590586,110,3,1,1402,1145,0,579,1
511036,41590588,110,4,1,2112,2697,0,291,1
208504,41590259,150,3,0,12157,3657,0,80,1
350580,41590259,150,1,0,13121,2716,0,10,1
345646,41590587,110,3,0,281,896,0,35,0
433500,41590253,110,3,0,5042,750,0,65,0
433510,41590253,110,7,0,4787,1073,162,66,0
360294,41590530,110,3,0,256,1805,134,15,0
30997,41590530,110,1,0,827,1803,0,8,0
37029,41590585,110,3,1,1353,1515,0,607,1
511086,41590588,110,5,1,1409,1854,0,96,1
511292,41590259,150,1,0,12910,3082,0,5,1
433696,41590262,140,2,1,10586,3508,0,18,1
538962,41590530,110,3,0,911,1548,0,37,0
345576,41590587,110,2,0,349,894,0,22,0
20579,41590530,110,2,0,998,1487,0,27,0
536852,41590515,130,3,1,3796,6279,0,9,1
435202,41590585,110,6,1,922,1234,0,49,1
532652,41590587,110,1,0,896,1286,0,19,0
433485,41590520,110,2,0,1138,2776,0,41,0
238339,41590253,110,8,0,6126,825,0,90,0
435813,41370540,110,0,0,1421,1940,0,3,0
433670,41590540,110,3,0,960,2467,88,62,0
503784,41590588,110,2,1,1365,2201,0,13,1
435229,41590530,110,2,0,872,1585,0,29,0
545876,41590587,110,2,0,819,1233,0,29,0
501832,41590253,110,4,0,4970,853,0,85,0
433810,41590590,100,2,0.289499012,1820,1365,0,139,0.289499012
433663,41590520,110,3,0,327,1987,32,29,0
510919,41590253,110,1,0,5528,251,0,69,0
435350,41590590,110,3,1,1734,1625,0,201,1
537070,41590600,100,1,1,1383,2416,0,10,1
433924,41590253,110,7,0,5920,678,373,90,0.999909507
538977,41590587,110,2,0,810,1468,0,25,0
63320,41590540,110,4,0,1126,2551,0,68,0
435442,41590540,110,1,0,1049,1976,0,30,1
434694,41590588,110,4,1,1994,2709,0,291,1
533518,41590590,100,3,1,847,971,0,89,1
433436,41590253,110,7,0,6297,946,365,135,0
537044,41590253,110,3,0,5205,669,0,65,0
434446,41590600,100,3,0.279623346,1211,2739,0,18,0.279623346
510995,41590600,100,3,0.01862662,1132,2677,0,18,0.01862662
532289,41590253,110,3,0,5083,693,0,65,0
433851,41590570,110,5,0.002701632,3875,2451,36,10,0.002701632
434201,41590560,110,2,0,4110,1208,0,32,0
433885,41590253,110,4,0,4900,689,0,70,0
25519,41590253,110,3,0,6185,581,0,148,0
510894,41590253,110,5,0,4465,1603,476,30,0
277789,41590570,110,2,0,1220,1164,0,25,0
434351,41590586,100,2,0.827349343,1630,2028,0,334,0.172650622
335998,41590585,100,3,1,2265,1328,0,81,1
539117,41590590,100,2,1,1077,764,0,46,1
537077,41590585,100,2,0.858540541,1261,1186,0,20,0.141459432
434128,41590560,110,2,0,3973,1329,0,26,0
349677,41590520,110,3,0,1331,2980,0,47,0.000283406
29623,41590253,110,2,0,4213,1072,0,29,0
29311,41590253,110,2,0,4372,906,0,29,0
511314,41590259,140,1,0,12884,2904,151,13,0
31457,41590560,110,2,0,3332,2630,92,9,0
345668,41590585,100,4,1,1753,1171,0,67,1
238831,41590253,110,7,0,6063,762,0,90,0
433758,41590253,110,2,0,5143,1039,0,40,0
30461,41590520,110,2,0,695,2335,529,38,0
354041,41590253,110,5,0,4272,1449,0,30,0
433461,41590520,110,4,0,1364,2988,0,68,0.135216475
433746,41590570,110,1,0,1695,1377,0,14,0
434021,41463550,90,1,0,2204,1786,0,9,0.550835704
434187,41590550,90,1,0.000921426,2542,1580,0,6,0.000921426
535683,41590570,110,2,0,2270,746,0,14,0
434251,41590550,90,2,0,1571,2349,0,70,0.01896673
434753,41590610,110,2,1,2712,3506,56,279,1
64607,41590540,110,3,0,1688,2564,0,46,1
434754,41590586,110,2,1,1779,1212,0,283,1
536133,41590610,110,1,1,2757,3860,0,60,1
433560,41590520,110,4,0,938,2593,247,84,0
434266,41590550,90,2,0,1841,2154,70,37,0.002006733
345583,41590520,110,2,0,161,1816,48,7,0
500704,41590253,110,9,0,4710,890,670,100,0
29474,41590530,110,3,0,666,1782,0,37,0
248981,41590253,110,7,0,4668,1149,0,49,0
435514,41590530,110,1,0,458,1916,133,8,0
360591,41590550,90,1,0,1739,2206,0,28,0.03360045
53164,41590587,100,1,1,2032,2186,0,9,1
29981,41590259,150,2,0,12544,3408,0,17,1
433911,41590253,110,5,0,4515,1097,0,26,0
519343,41590259,150,4,0,13266,2813,142,21,0.404969547
433660,41590570,110,1,0,1546,1380,35,14,0
435288,41590530,110,2,0,446,2070,33,12,0
30689,41590350,180,1,0,16622,6191,0,1,0
434960,41590530,110,3,0,572,1639,28,37,0
435039,41590570,110,2,0,2414,728,0,14,0
435358,41590530,110,2,0,361,1892,26,12,0
206156,41590259,140,2,0,14035,1816,2432,14,0.180823622
29956,41590259,140,2,0,13771,2055,290,14,0.000478788
353348,41590259,140,1,0,13944,1823,298,14,0.046887128
435472,41590570,110,2,0,1575,934,0,15,0
30896,41590530,110,1,0,667,1867,0,8,0
31068,41590530,110,1,0,497,1880,0,8,0
435126,41590588,110,2,0.232733522,2498,2902,0,187,0.232733522
71704,41590560,110,1,0,3379,1937,78,19,0
538972,41590587,110,3,0,681,1319,0,35,0
538960,41590530,110,3,0,921,1551,27,37,0
538964,41590587,110,4,0.011793445,614,1259,0,46,0.011793445
29401,41590530,110,2,0,857,1667,0,27,0
435527,41590530,110,2,0,273,1932,0,7,0
62196,41590530,110,1,0,681,1991,0,8,0
29432,41590253,110,3,0,6295,727,48,130,0
345590,41590530,110,2,0,525,2182,0,26,0
533503,41117593,90,1,0,1289,3153,0,115,0
62119,41590530,110,1,0,454,1962,0,8,0
435486,41590570,110,1,0,1717,1250,0,14,0
62097,41590530,110,1,0,789,1910,0,8,0
26351,41590570,110,1,0,1057,735,0,11,0
434223,41590560,110,3,0,3950,1376,0,48,0
360451,41590530,110,3,0,707,1773,0,37,0
433890,41590253,110,5,0,4853,745,0,90,0
62123,41590530,110,1,0,730,1977,0,8,0
348763,41590570,110,2,0,1284,1162,5,25,0
434836,41590570,110,1,0,1951,1183,2,1,0
63089,41590530,110,2,0,840,1713,0,27,0
360436,41590530,110,2,0,752,1759,0,27,0
31600,41590570,110,2,0,1811,842,33,15,0
348760,41590570,110,2,0,1147,1183,0,25,0
65745,41590540,110,3,0,993,2436,0,62,0
56561,41590530,110,3,0,608,2276,0,42,0
510971,41590550,100,4,0,2538,2654,0,25,0
435000,41590570,110,2,0,2480,771,0,14,0
519325,41590253,110,6,0,4770,946,0,91,0
538966,41590587,110,2,0.004011345,733,1263,1,29,0.004011345
533458,41590530,110,2,0.002496556,782,870,0,15,0.002496556
62117,41590530,110,1,0,523,2043,0,8,0
360287,41590530,110,2,0,580,1890,0,18,0
30137,41590570,110,1,0,1874,887,11,1,0
434928,41590530,110,2,0,959,1672,0,27,0
435251,41590570,110,2,0,2448,781,0,14,0
534708,41590587,110,3,0,739,1413,0,36,0
434097,41590253,110,7,0,5936,544,0,155,2.30E-05
236267,41590253,110,2,0,4253,1044,0,29,0
535682,41590570,110,2,0.041975244,2555,965,0,14,0.041975244
31598,41590570,110,1,0,1026,809,0,11,0
500862,41590570,110,2,0,1786,905,31,15,0
434198,41590560,110,3,0,3970,1361,0,48,0
350585,41590253,110,3,0,5040,954,0,65,0
31447,41590560,110,1,0,3877,1472,0,22,0
31607,41590570,110,2,0,2412,778,0,14,0
434041,41590560,110,2,0,3938,1344,0,29,0
330084,41590259,140,1,0,13508,2251,241,15,0
538961,41590530,110,3,0,885,1547,0,37,0
29708,41590253,110,4,0,6073,523,0,148,0.084626009
29610,41590253,110,2,0,4425,863,0,29,0
510976,41590550,100,1,0,2376,2524,0,2,0
434292,41590253,110,1,0,5631,301,202,69,0.112858095
360286,41590530,110,3,0,169,1732,126,15,0
435247,41590530,110,2,0,690,1437,53,19,0
538963,41590530,110,3,0,965,1487,0,37,0
31590,41590570,110,2,0,2317,704,0,14,0
432446,41590520,100,0,0,1780,4640,46,13,0
348769,41590570,110,2,0,1150,1049,0,25,0
545834,41590610,110,3,1,2954,3781,0,247,1
434173,41590560,110,2,0,3988,1330,0,26,0
329685,41590253,110,2,0,4376,912,0,29,0
65681,41590540,110,5,0,1537,2394,0,80,1
63107,41590540,110,4,0,1589,2851,0,43,0.999046443
329707,41590253,110,3,0,6190,609,0,148,0.152010605
434199,41590560,110,3,0,4022,1310,1445,48,0
31450,41590560,110,2,0,4110,1219,0,32,0
435309,41590530,110,2,0,452,2025,0,12,0
510975,41590550,100,1,0,2357,2584,0,2,0
359320,41590530,110,1,0,610,2108,0,8,0
236799,41590253,110,3,0,6150,564,0,148,0.040715743
434396,41590600,100,2,1,1156,2641,0,12,1
348434,41590587,110,6,1,1015,1495,0,50,1
519181,41590588,110,4,1,2078,2366,0,214,1
329733,41590253,110,2,0,4306,981,0,29,0
347870,41590560,110,5,0,4142,1536,0,30,0
66365,41590530,110,1,0,1048,1630,0,19,0.936475674
434070,41590560,110,2,0,4041,1289,0,32,0
437125,41590256,180,1,0,20837,3236,0,9,0
31474,41590530,110,1,0,528,1992,0,8,0
434154,41590560,110,3,0,4135,1180,679,48,0
31475,41590530,110,1,0,693,1914,0,8,0
344135,41590550,100,2,0,1670,2588,0,37,0
240391,41590253,110,8,0,6031,780,0,90,0
350573,41590253,110,5,0,4768,1026,0,66,0
20649,41590530,110,2,0,899,1620,0,27,0
535686,41590570,110,2,0,2326,860,0,14,0
533821,41590530,110,2,0,837,853,0,14,0
503474,41590253,110,2,0,6467,902,0,130,1
354030,41590253,110,6,0,5480,172,0,37,1
433671,41590540,110,4,0,936,2476,102,84,0
433673,41590540,110,3,0,886,2484,162,63,0
360464,41590530,110,2,0,1077,1331,0,29,0
433445,41590253,110,4,0,4365,1216,427,26,0
433845,41590253,110,6,0,4336,1300,0,35,0
538956,41590520,100,3,0,2192,2846,0,23,0
29641,41590253,110,4,0,6284,737,274,199,0
433480,41590253,110,3,0,4948,764,0,65,0
533804,41590540,110,4,0.1396182,1679,2385,0,59,0.1396182
435183,41590587,110,2,0,780,1155,0,29,0
501835,41590520,110,2,0,784,1393,0,14,0
236708,41590253,110,3,0,5774,251,420,69,0
510920,41590550,100,2,0,2466,2697,0,10,0
434143,41590253,110,2,0,6537,931,0,130,1
511071,41590588,110,4,1,1903,2651,0,291,1
433472,41590253,110,5,0,4837,880,0,90,0
433813,41590530,110,2,0,428,2092,90,26,0
344169,41590550,100,2,0,1682,2541,0,37,0
434510,41590610,110,2,1,2836,3947,113,260,1
537919,41590590,110,1,1,2172,2213,0,10,1
435124,41590587,110,1,0,906,1257,0,19,0
345630,41590587,110,3,0,403,1046,0,35,0
31478,41590530,110,1,0,842,1832,5275,8,0
31588,41590570,110,2,0,1066,878,0,25,0
345634,41590587,110,1,0,474,1017,0,10,0
31484,41590530,110,1,0,466,1898,0,8,0
347032,41590540,110,2,0,1154,2266,0,51,0
532327,41590550,100,3,0,2458,2424,0,16,0
510977,41590550,100,4,0,2464,2703,0,25,0
434304,41590550,100,2,0,1464,2910,0,70,0
434306,41590550,100,2,0,1453,2749,0,70,0
434307,41590550,100,2,0,1457,2718,0,70,0
29349,41590550,100,1,0,1369,2975,0,42,0
29324,41590550,100,2,0,1372,2798,0,96,0
510955,41590550,100,3,0,2648,2561,0,19,0
510949,41590550,100,3,0,2567,2726,0,19,0
510941,41590550,100,2,0,2583,2781,0,17,0
510942,41590550,100,3,0,2572,2636,0,19,0
534726,41590550,100,1,0,2175,2409,0,6,0
532897,41590550,100,4,0,2608,2277,7,25,0
535676,41590550,100,2,0,2343,2396,0,8,0
534730,41590550,100,1,0,2222,2439,0,6,0
435086,41590530,110,2,0,969,1474,0,29,0
432616,41590550,90,1,0,1259,2603,3595,42,0
434294,41590550,90,2,0,1401,2532,0,70,0
503997,41590550,90,1,0,1200,2658,0,42,0
533159,41590550,90,2,0,2390,1882,33,15,0
434258,41590550,90,1,0,1618,2332,0,28,0
435122,41590588,110,1,1,763,1755,0,1,1
434117,41590560,110,1,0,3945,1445,0,22,0
435123,41590588,110,1,1,828,1784,0,1,1
353346,41590259,140,1,0,13474,2280,124,15,0
432665,41590550,90,2,0,1238,2645,0,70,0
29328,41590550,90,2,0,1423,2566,0,70,0
360596,41590550,90,2,0,1746,2244,0,37,0
535679,41590550,90,1,0,2292,1729,0,9,0
435340,41590570,110,1,0,1827,1279,19,14,0
510907,41590550,100,1,0,2416,2593,0,2,0
538959,41590520,100,3,0,1961,3176,6,22,0
535680,41590550,90,2,0,2223,1848,0,15,0
3534,41590550,90,2,0,1366,2617,0,70,0
535678,41590550,90,1,0,2132,1879,0,9,0
434986,41590530,110,3,0,852,1636,0,37,0
434498,41590610,110,2,1,2973,3853,0,279,1
533506,41117593,90,1,0,905,2958,0,68,0
30165,41590259,150,1,0,13721,2971,149,11,0
530762,41590259,140,3,0,12431,3330,151,86,0
436858,41590259,140,1,0,12948,2821,78,13,0
434332,41590550,90,2,0,1286,2807,0,96,0
30763,41590360,140,1,0,16954,1053,364,2,0
31029,41590360,140,1,0,15632,421,181,2,0
436802,41590259,140,1,0,13039,2732,0,13,0
436819,41590259,140,1,0,13173,2592,0,13,0
433569,41590530,110,3,0,542,2211,0,42,0
31020,41590360,140,1,0,16074,369,70,2,0
511297,41590259,140,1,0,13009,2765,0,13,0
538971,41590587,110,3,0,722,1373,0,35,0
433467,41590253,110,3,0,5034,648,0,65,0
536878,41590588,110,2,1,1233,2071,0,11,1
435480,41590530,110,2,0,504,2117,52,12,0
518864,41590253,110,5,0,5624,364,0,75,0
433459,41590253,110,5,0,4878,797,0,90,0
433460,41590253,110,5,0,4834,836,0,90,0
61136,41590530,110,1,0,552,2178,0,4,0
30693,41590570,110,1,0,1409,1147,34,14,0
282651,41590570,110,2,0,1144,1205,0,25,0
435049,41590530,110,2,0,928,1521,0,29,0
534724,41590550,100,2,0,2169,2257,0,15,0
435380,41590570,110,1,0,1662,1255,2258,14,0
538039,41590520,100,3,0,2118,2922,0,23,0
437090,41590256,180,1,0,20901,3683,25,7,0
538038,41590520,100,2,0,2126,2941,0,15,0
433439,41590520,100,3,0,2319,2833,0,23,0
29398,41590550,90,2,0,1199,2910,0,96,0
23083,41590550,90,1,0,1669,2294,2091,28,0
29395,41590550,90,1,0,1179,2958,0,68,0
29954,41590259,140,2,0,14470,1402,275,14,0.004009407
31627,41590570,110,2,0,2912,798,37,14,0
433523,41590520,110,3,0,916,2527,72,63,0
29578,41590253,110,1,0,4841,430,0,20,0
30240,41590310,110,3,0,5595,584,46,26,0
533819,41590585,100,5,0.94763445,1430,1599,0,41,0.052365552
435234,41590530,110,2,0,919,1519,0,29,0
504112,41590587,110,1,0,840,1176,0,19,0
31302,41590560,110,1,0,3895,1433,0,22,0
434188,41590560,110,2,0,4100,1216,0,32,0
434190,41590560,110,2,0,3990,1333,0,32,0
29546,41590253,110,6,0,4435,1230,0,35,0
433750,41590520,110,4,0.134226326,1815,2481,14,58,0.134226326
64539,41590540,110,6,0,1210,2440,0,106,0.034816523
435396,41590530,110,2,0,354,1960,141,12,0
433608,41590520,110,2,0,711,2378,41,38,0
31513,41590560,110,2,0,3874,1434,0,26,0
511083,41590530,110,3,0,281,1739,0,15,0
348773,41590570,110,2,0,1241,1103,17,25,0
433878,41590253,110,3,0,4494,1051,51,25,0
433514,41590253,110,5,0,4892,992,0,86,0
433881,41590253,110,5,0,4627,1011,0,40,0
434392,41590610,110,2,1,3163,3944,66,279,1
56667,41590530,110,1,0,641,2298,0,22,0
329706,41590253,110,3,0,6148,536,142,148,0
433547,41590520,110,3,0,991,2644,51,63,0
346559,41590540,110,1,0,716,2338,0,22,0
249394,41590253,110,3,0,5170,776,0,65,0
433541,41590540,110,3,0,1861,2661,26,22,0
5679,41590310,110,1,0,6830,1286,92,1,0
30200,41590310,110,3,0,6470,1719,265,18,0
29605,41590253,110,1,0,4916,439,0,20,0
433579,41590520,110,3,0,660,2314,11,42,0
29862,41590256,180,1,0,21426,3851,0,7,0
29713,41590253,110,1,0,4806,415,0,20,0
433914,41590520,110,2,0,1164,2769,41,41,0
433796,41590570,110,3,0,4328,2128,62,9,0
433797,41590520,110,3,0,811,2479,58,63,0
433558,41590520,110,4,0,1030,2565,250,68,0
435392,41590570,110,2,0,1068,1128,0,25,0
29472,41590530,110,2,0,895,1660,0,27,0
433783,41590570,110,1,0,1708,1329,0,14,0
30241,41590310,110,2,0,4889,255,0,24,0
534707,41590587,110,3,0,826,1498,0,36,0
532941,41590530,110,3,0,923,1516,0,37,0
360437,41590530,110,2,0,622,1841,0,18,0
500868,41590530,110,2,0,477,2124,0,26,0
435329,41590570,110,1,0,1637,1291,0,14,0
433715,41590530,110,2,0,500,2159,11,26,0
435218,41590530,110,2,0,676,1299,0,19,0
533486,41590550,90,2,0,1126,2956,0,143,0
360059,41590310,110,2,0,6352,736,0,15,0
532636,41590530,110,3,0,994,1471,0,37,0
435130,41590587,110,2,0,940,1424,0,29,0
29643,41590253,110,3,0,4302,1057,0,37,0
31511,41590560,110,2,0,3918,1373,0,29,0
434138,41590560,110,3,0,4158,1161,0,48,0
31589,41590570,110,1,0,995,866,0,11,0
435067,41590530,110,2,0,949,1580,0,27,0
532635,41590587,110,2,0,898,1423,3,29,0
36273,41590530,110,3,0,1020,1388,0,37,0
434882,41590570,110,2,0,1774,952,33,15,0
30984,41590530,110,1,0,754,1830,0,8,0
65758,41590540,110,4,0,1703,2413,0,59,0
434823,41590530,110,2,0,413,1999,26,12,0
511024,41590530,110,2,0,318,1689,0,11,0
434161,41590253,110,3,0,4160,1218,490,37,0
433479,41590520,110,1,0,827,2342,178,22,0
30217,41590310,110,3,0,5964,1201,34,17,0
433814,41590520,110,3,0,306,1976,9,29,0
435445,41590530,110,2,0,438,2045,7,12,0
53897,41590587,110,4,0.885444311,1609,2395,3180,59,0.122211006
433549,41590540,110,3,0,1800,2653,0,22,0.097271222
433668,41590520,110,5,0,1042,2685,85,90,0
433636,41590520,110,5,0.008133036,1727,2394,0,71,0.008133036
433952,41590253,110,4,0,4445,1094,767,26,0
29707,41590253,110,3,0,5998,417,0,148,0.061721143
29551,41590253,110,1,0,4897,376,0,20,0
31586,41590570,110,2,0,1028,907,1762,25,0
31476,41590530,110,1,0,501,1946,2688,8,0
350568,41590253,110,7,0,4609,1154,0,49,0
433470,41590253,110,3,0,4969,734,0,65,0
532936,41590585,90,4,0.909910072,1802,561,0,76,0.087217709
345663,41590587,110,2,1,1466,2173,0,43,2.97E-05
433316,41590520,100,0,0,851,4852,0,13,0
434189,41590253,110,3,0,6367,758,0,130,0.075572929
31482,41590530,110,1,0,716,1875,0,8,0
435017,41590530,110,1,0,1009,1548,0,19,0
534709,41590587,110,3,0,766,1433,0,36,0
433830,41590253,110,3,0,6408,897,0,130,0.022690107
30236,41590310,110,2,0,6559,1137,19,16,0
435246,41590587,110,3,0,534,930,0,41,0
36116,41590587,110,1,0,900,1358,0,19,0
433647,41590520,110,4,0,953,2619,0,84,0
434839,41590570,110,2,0,1637,920,0,15,0
510954,41590253,110,4,0,5565,342,0,7,0
433491,41590253,110,5,0,4459,1486,49,30,0
433476,41590253,110,5,0,4874,841,0,90,0
350570,41590253,110,7,0,4698,1062,0,66,0
27456,41590520,110,1,0,983,2544,1844,22,0
281598,41590253,110,7,0,4640,1147,0,49,0
434091,41590560,110,2,0,4045,1242,0,29,0
31584,41590570,110,3,0,1175,573,0,26,0
30166,41590310,110,1,0,6194,465,0,1,0
536145,41590610,110,3,1,3058,3648,0,247,1
435054,41590530,110,2,0,1003,1431,0,29,0
3755,41590310,110,2,0,7254,894,171,2,0
62065,41590530,110,1,0,533,2082,0,8,0
434007,41590550,100,2,0,1726,2521,15,37,0
30463,41590320,110,1,0,6880,824,140,1,0
433490,41590253,110,6,0,4856,911,0,91,0
500867,41590530,110,2,0,943,1254,3876,29,0
354066,41590253,110,3,0,5154,933,0,65,0
360259,41590530,110,1,0,570,2106,0,8,0
433513,41590253,110,4,0,4926,918,0,85,0
534987,41590600,100,2,1,592,2107,0,19,1
433947,41590253,110,6,0,4474,1281,31,35,0
434059,41590560,110,3,0,4075,1258,0,48,0
434079,41590560,110,3,0,4038,1282,0,48,0
503206,41590520,110,2,0,505,2165,55,26,0
532330,41590540,110,4,0,1698,2877,0,43,0.055608443
58885,41590310,110,2,0,6276,777,0,15,0
29718,41590253,110,1,0,4981,436,0,20,0
287623,41590320,120,1,0,6597,606,7,1,0
532615,41590530,110,3,0,1047,1334,0,37,0
29362,41590550,90,2,0,1355,2780,0,96,0
353876,41590253,110,1,0,7870,1474,1431,1,0
433896,41590253,110,2,0,4399,1001,0,27,0
349685,41590520,110,3,0,1273,2920,0,47,0
30211,41590310,110,2,0,6835,1813,43,1,0.287961059
29714,41590253,110,2,0,4949,324,0,24,0
433772,41590540,110,2,0,884,2419,63,41,0
501836,41590520,110,3,0,397,2031,2,29,0
56548,41590530,110,3,0,636,2306,0,42,0
360053,41590310,110,3,0,6559,989,0,17,0
30959,41590560,110,1,0,3844,1495,2439,22,0
434206,41590560,110,1,0,3929,1409,0,22,0
434209,41590560,110,2,0,4198,1121,2,32,0
435407,41590570,110,1,0,1944,1214,7,1,0
435469,41590530,110,2,0,411,1962,0,12,0
31292,41590570,110,2,0,1468,1023,7,15,0
434208,41590560,110,2,0,4079,1241,0,32,0
433455,41590253,110,6,0,4568,1069,22,40,0
433545,41590520,110,2,0,834,2402,0,38,0
434720,41370550,110,0,0,1519,266,0,1,0
433503,41590520,110,2,0,685,2024,12,7,0
433638,41590520,110,2,0,470,1662,0,7,0
347745,41590540,110,1,0,1124,1828,0,30,1
63195,41590540,110,4,0,1607,2792,0,43,0.9998828
347690,41590540,110,3,0,1282,2300,2885,64,0.046320666
60766,41590310,110,2,0,5373,404,177,6,0
282689,41590570,110,3,0,4558,1826,234,10,0
350596,41590253,110,3,0,4996,1050,0,60,0
354062,41590253,110,4,0,4934,1082,0,61,0
31445,41590520,110,2,0,761,2380,0,38,0
64086,41590550,100,1,0,1583,2695,3463,28,0
54921,41590530,110,1,0,622,2263,0,22,0
345589,41590530,110,2,0,548,2206,0,26,0
62064,41590530,110,1,0,477,2023,0,8,0
511026,41590530,110,1,0,395,1748,0,8,0
511032,41590530,110,2,0,488,1751,0,18,0
62693,41590530,110,1,0,622,1872,0,8,0
533758,41590590,100,5,1,1218,1172,2206,151,1
433589,41590520,110,2,0,552,2222,0,26,0
56568,41590530,110,2,0,634,2298,0,38,0
435212,41590530,110,2,0,927,1204,0,29,0
532612,41590550,100,3,0,2491,2214,17,16,0
435178,41590530,110,3,0,838,1612,0,37,0
281751,41590253,110,8,0,6040,817,0,90,0
353882,41590253,110,8,0,6111,864,0,90,0
433597,41590520,110,2,0,824,2446,74,38,0
433604,41590520,110,3,0,874,2518,78,63,0
433591,41590520,110,2,0,283,1851,89,7,0
249050,41590253,110,7,0,4680,1174,0,49,0
55163,41590530,110,2,0,588,2245,0,26,0
345629,41590587,110,7,0.046396934,546,1029,81,61,0.046396934
66167,41590540,110,3,0,755,2417,0,63,0
533201,41590530,110,1,0,778,1972,0,8,0
433726,41590520,110,3,0.126828003,1558,2243,0,71,0.126828003
436772,41590259,140,1,0,12750,3047,0,13,0
433559,41590540,110,4,0,1764,2492,0,59,0
360281,41590530,110,1,0,644,2110,0,8,0
20725,41590530,110,1,0,1009,1482,0,19,0
435133,41590530,110,3,0,790,1636,0,37,0
532308,41590530,110,3,0,944,1534,0,37,0
236890,41590253,110,3,0,6270,656,0,148,0.428432824
510943,41590253,110,3,0,5545,290,0,6,0
31281,41590600,110,0,0,1217,2055,3,3,0
56458,41590587,110,2,0,288,860,0,22,0
241523,41590253,110,4,0,4527,907,26,72,0
31677,41590586,110,2,1,1545,1286,0,569,1
433860,41590253,110,8,0,5988,734,316,159,0.068046009
433943,41590520,100,4,0,1846,2862,0,28,0.000106678
503473,41590560,110,3,0,4058,1254,0,48,0
433904,41590253,110,5,0,4381,1237,0,26,0
29589,41590253,110,3,0,6058,474,0,148,0
435443,41590530,110,1,0,544,2132,0,8,0
433498,41590520,110,4,0,1097,2751,28,69,0
538035,41590520,100,5,1.41E-05,2232,2718,12,39,1.41E-05
433899,41590253,110,4,0,4271,1192,149,47,0
6387,41590520,110,3,0,1398,3050,0,47,0.165820651
249628,41590253,110,3,0,5069,885,0,65,0
433448,41590253,110,6,0,5208,450,0,81,0.010841455
360561,41590540,110,4,0,1235,2721,0,68,0
433900,41590520,110,2,0,1547,3171,6,31,0.006294072
29745,41590253,110,6,0,4363,1357,0,35,0
433526,41590520,110,3,0,1009,2655,140,63,0
434809,41590570,110,2,0,1730,1148,14,15,0
433535,41590520,110,3,0.014941848,1953,2638,13,22,0.014941848
505520,41590550,90,1,0,1060,2827,4,115,0.115127558
532654,41590588,110,7,0.213061611,1512,2821,4,323,0.213061611
433667,41590520,110,3,0,816,2468,52,63,0
31593,41590570,110,1,0,1018,863,0,11,0
347041,41590540,110,2,0,813,2356,0,38,0
433826,41590253,110,7,0,4253,1327,206,57,0
533473,41590540,110,4,0.021486235,1682,2443,0,59,0.021486235
510884,41590253,110,7,0,4825,1308,303,70,0
538001,41590259,150,1,0,14128,2769,0,11,1
538969,41590587,110,6,0.190853045,1003,1661,30,89,0.154782007
63182,41590540,110,4,0,1417,2836,0,60,1
62532,41590530,110,4,0,287,1627,0,25,0
433793,41590520,110,3,0,516,2021,0,29,0
435289,41590570,110,1,0,1627,1193,0,14,0
504115,41590570,110,4,0,3149,1471,9,14,0
433794,41590520,110,5,0.040173653,1644,2325,14,87,0.040173653
511287,41590259,150,5,0,13580,2248,135,32,0.266241253
435291,41590570,110,1,0,1742,1248,0,14,0
435294,41590530,110,1,0,548,2153,0,8,0
322079,41590259,150,1,0,13321,2544,10028,15,0.565788978
434976,41590530,110,3,0,645,1775,0,37,0
435426,41590570,110,2,0.014286815,2051,863,12,15,0.014286815
